Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
NT,2020-05-26,1:35:00,Public Intoxication,709 West 2nd Street,,ACT,APD Do Not Use,8927,Black or African American,Male
NT,2020-05-26,6:15:00,Obstruction in the DACC Area Prohibited,600 Block Congress Avenue,Bl,ACT,APD Do Not Use,7699,White,Male
NT,2020-05-27,2:24:00,Disorderly Conduct - Fighting,400 Block East 7th Street,,TERM,APD Do Not Use,8140,White,Male
NT,2020-05-27,2:26:00,Disorderly Conduct - Fighting,400 Block East 7th Street,,TERM,APD Do Not Use,8674,Black or African American,Male
NT,2020-05-27,7:55:00,Possession Of Drug Paraphernalia,501 East 6th Street,,TERM,APD Do Not Use,7796,White,Male
NT,2020-05-27,12:55:00,Public Intoxication,30 North Ih 35 Service Road,,IN,APD Do Not Use,7400,White,Female
NT,2020-05-28,0:00:00,Public Intoxication,500 Block River Street,,TERM,APD Do Not Use,7850,White,Male
NT,2020-05-28,0:00:00,Public Intoxication,Congress Avenue And,7th Street,ACT,APD Do Not Use,8789,White,Female
NT,2020-05-28,8:18:00,Disorderly Conduct - Abusive Language,500 Block East 7th Street,,ACT,APD Do Not Use,4988,Black or African American,Male
NT,2020-05-29,0:06:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,ACT,APD Do Not Use,6136,Black or African American,Male
NT,2020-05-29,2:06:00,Pedestrian In Roadway/City Ordinance,400 Block East 6th Street,,TERM,APD Do Not Use,7804,White,Male
NT,2020-05-29,2:06:00,Minor Consuming Alcohol,400 Block East 6th Street,,TERM,APD Do Not Use,7804,White,Male
NT,2020-05-29,13:40:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,ACT,APD Do Not Use,6136,White,Male
NT,2020-05-29,14:40:00,Possession Of Drug Paraphernalia,400 East 6th Street,,ACT,APD Do Not Use,6136,White,Male
TR,2020-05-29,21:21:00,Pedestrian On Roadway,700 Block East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-05-29,23:30:00,Possession Of Drug Paraphernalia,300 Block East 7th Street,,ACT,APD Do Not Use,6136,White,Male
NT,2020-05-30,0:00:00,Public Intoxication,707 East Cesar Chavez Street,,TERM,APD Do Not Use,9172,Hispanic or Latino,Female
NT,2020-05-30,7:40:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,ACT,APD Do Not Use,3968,Black or African American,Female
TR,2020-05-30,10:10:00,Pedestrian Crossing Midblock,100 Block East 6th Street,,ACT,APD Do Not Use,3968,White,Male
TR,2020-05-30,10:49:00,Pedestrian Walking Against Light,COLORADO ST,,TERM,Other Agency,8594,White,Male
NT,2020-05-30,11:13:00,Consuming Alcohol In A Public Street,SABINE ST,,IN,Other Agency,8594,Black or African American,Male
NT,2020-05-30,19:00:00,Disregard Order Of A Police Officer,715 East 8th Street,,TERM,APD Do Not Use,9050,White,Female
NT,2020-05-30,21:12:00,Public Intoxication,412 East 6th Street,,TERM,APD Do Not Use,7531,White,
NT,2020-05-31,1:02:00,Public Intoxication,Ih 35 And,East 8th Street,TERM,APD Do Not Use,4397,White,Male
NT,2020-06-01,1:00:00,Possession Of Drug Paraphernalia,North Ih 35 Service Road,8th Street,ACT,APD Do Not Use,8549,White,Male
TR,2020-06-02,1:00:00,Pedestrian On Roadway,800 Block Ih 35,,ACT,APD Do Not Use,7804,White,Male
NT,2020-06-02,14:26:00,Theft C - Less Than $100,RESEARCH BLVD,,TERM,Other Agency,7517,Hispanic or Latino,Male
NT,2020-06-02,21:45:00,Public Intoxication,700 Block 8th Street,,ACT,APD Do Not Use,8063,Hispanic or Latino,Male
NT,2020-06-07,0:10:00,Human Waste,6th Street And,Rio Grande Street,ACT,APD Do Not Use,7699,White,Male
NT,2020-06-07,0:10:00,Public Intoxication,6th Street And,Rio Grande Street,ACT,APD Do Not Use,7699,White,Male
NT,2020-06-07,1:10:00,Interference With A Police Service Animal,East 6th Street,Trinity Street,TERM,APD Do Not Use,8190,White,Male
NT,2020-06-07,2:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,ACT,APD Do Not Use,5617,Hispanic or Latino,Female
NT,2020-06-07,2:18:00,Interference With A Police Service Animal,400 Block East 6th Street,,ACT,APD Do Not Use,7785,Hispanic or Latino,Male
NT,2020-06-07,2:30:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,TERM,APD Do Not Use,8747,Black or African American,Female
NT,2020-06-07,12:00:00,Public Intoxication,6th Street And,Neches Street,TERM,APD Do Not Use,6290,White,Male
NT,2020-06-12,0:00:00,Public Intoxication,600 Block Trinity Street,,ACT,APD Do Not Use,8398,Black or African American,Female
NT,2020-06-12,12:48:00,Consuming Alcohol In A Public Street,E 6TH ST,,TERM,Other Agency,8594,Black or African American,Male
NT,2020-06-12,13:13:00,"Possess, Consume, Sell Alcohol In Prohibited Park Area",GUADALUPE ST,,IN,Other Agency,8594,White,Male
NT,2020-06-12,23:50:00,Pedestrian In Roadway/City Ordinance,700 Block North Ih 35 Service Road,,TERM,APD Do Not Use,8066,Black or African American,Male
NT,2020-06-13,0:15:00,Public Intoxication,Congress Avenue And,7th Street,ACT,APD Do Not Use,8398,White,Male
NT,2020-06-13,3:06:00,Disorderly Conduct-Indecent Exposure #,400 Block East 7th Street,,ACT,APD Do Not Use,8674,Black or African American,Male
NT,2020-06-13,23:07:00,Criminal Mischief-Destruction Of Prop,North Ih 35,7th Street,TERM,APD Do Not Use,7548,Hispanic or Latino,Female
NT,2020-06-15,0:00:00,Public Intoxication,15th Street And,Brazos,ACT,APD Do Not Use,8392,Hispanic or Latino,Male
NT,2020-06-15,1:22:00,Public Intoxication,805 Neches Street,,ACT,APD Do Not Use,7837,White,Female
NT,2020-06-16,23:16:00,Simple Assault By Threat - Non Family,509 WEST SLAUGHTER LANE,,ACT,APD Do Not Use,7247,Black or African American,Male
NT,2020-06-18,19:24:00,Disorderly Conduct - Abusive Language,422 East 6th Street,,ACT,APD Do Not Use,7785,White,Male
NT,2020-06-19,20:05:00,Human Waste,400 Block East 6th Street,,TERM,APD Do Not Use,7804,White,Female
NT,2020-06-20,0:39:00,Public Intoxication,1701 East Cesar Chavez,,ACT,APD Do Not Use,7242,Hispanic or Latino,Male
NT,2020-06-20,0:39:00,Theft Of Service,1701 East Cesar Chavez,,ACT,APD Do Not Use,7242,Hispanic or Latino,Male
NT,2020-06-20,21:54:00,Failure To Identify - Refuse,715 East 8th Street,,IN,APD Do Not Use,7221,White,Male
NT,2020-06-21,23:00:00,Theft Of Service,San Jacinto Boulevard At 6th Street,,TERM,APD Do Not Use,7849,White,Male
NT,2020-06-22,23:00:00,Public Intoxication,715 East 8th Street,,ACT,APD Do Not Use,8501,White,Male
NT,2020-06-22,23:00:00,Failure To Identify - Refuse,715 East 8th Street,,ACT,APD Do Not Use,8501,White,Male
NT,2020-06-22,23:00:00,Disorderly Conduct - Fighting,715 East 8th Street,,ACT,APD Do Not Use,8501,White,Male
NT,2020-06-25,23:24:00,Disorderly Conduct - Fighting,715 East 8th Street,,TERM,APD Do Not Use,8905,Hispanic or Latino,Female
NT,2020-06-25,23:24:00,Disorderly Conduct - Fighting,715 East 8th Street,,ACT,APD Do Not Use,8905,Black or African American,Male
NT,2020-06-27,22:15:00,Disregard Order Of A Police Officer,715 East 8th Street,,IN,APD Do Not Use,7348,White,Female
NT,2020-06-28,0:02:00,Possession Of Criminal Instrument,400 Block West 2nd Street,,ACT,APD Do Not Use,7804,Black or African American,Male
NT,2020-06-28,0:02:00,Attempted Misdemeanor Theft -  B,400 Block West 2nd Street,,ACT,APD Do Not Use,7804,Black or African American,Male
NT,2020-07-01,2:14:00,Criminal Mischief-Destruction Of Prop,901 Trinity Street,,TERM,APD Do Not Use,8422,White,Male
TR,2020-07-04,0:00:00,Pedestrian On Roadway,715 East 8th Street,,TERM,APD Do Not Use,8769,Hispanic or Latino,Male
NT,2020-07-04,0:00:00,Public Intoxication,1200 Block Sabine Street,,ACT,APD Do Not Use,8398,White,Male
NT,2020-07-04,15:40:00,Disorderly Conduct - Noise,715 East 8th Street,,TERM,APD Do Not Use,6807,Black or African American,Male
NT,2020-07-05,21:23:00,Public Intoxication,917 North Lamar  Boulevard,,TERM,APD Do Not Use,7245,Asian,Male
TR,2020-07-08,14:54:00,Pedestrian On Roadway,1500 Block Red River Street,,TERM,APD Do Not Use,3439,White,Male
NT,2020-07-10,22:00:00,Public Intoxication,Brazos Street And,East 9th Street,ACT,APD Do Not Use,7824,White,Male
NT,2020-07-10,22:19:00,Disregard Order Of A Police Officer,715 East 8th Street,,TERM,APD Do Not Use,7205,White,Female
NT,2020-07-11,18:35:00,Public Intoxication,800 Block East 6th Street,,ACT,APD Do Not Use,6802,White,Male
NT,2020-07-12,0:03:00,Public Intoxication,80 Block Congress Avenue,,IN,APD Do Not Use,7887,White,Male
NT,2020-07-12,7:31:00,Theft C - Less Than $100,N LAMAR BLVD,,TERM,Other Agency,7880,White,Male
NT,2020-07-14,20:47:00,Public Intoxication,715 East 8th Street,,ACT,APD Do Not Use,8111,Black or African American,Male
NT,2020-07-15,21:21:00,Public Intoxication,1700 East Cesar Chavez Street,,ACT,APD Do Not Use,8936,Hispanic or Latino,Male
NT,2020-07-15,21:21:00,Simple Assault By Threat-Non Family,1700 East Cesar Chavez Street,,ACT,APD Do Not Use,8936,Hispanic or Latino,Male
NT,2020-07-17,0:00:00,Failure To Identify - Refuse,600-700 Block North Ih 35 Service Road,,ACT,APD Do Not Use,8345,White,Female
NT,2020-07-17,23:15:00,Disorderly Conduct - Noise,715 East 8th Street,,TERM,APD Do Not Use,5621,Hispanic or Latino,Male
NT,2020-07-19,21:00:00,Possession Of Drug Paraphernalia,700 East 7th Street,,ACT,APD Do Not Use,8140,Black or African American,Male
NT,2020-07-25,19:29:00,Public Intoxication,2200 Block Rio Grande Street,,ACT,APD Do Not Use,8357,White,Male
NT,2020-07-26,0:00:00,Disorderly Conduct-Indecent Exposure #,Rainey Street At Cummings Street,,ACT,APD Do Not Use,7245,White,Male
NT,2020-07-26,14:15:00,Misdemeanor Theft C - Less Than $100,201 W 2nd Street,,ACT,APD Do Not Use,7804,White,Male
NT,2020-07-30,2:00:00,Reckless Destruction Of Property,500 Block West Cesar Chavez,,ACT,FD,1247,White,Male
NT,2020-07-30,6:37:00,Public Intoxication,East 7th Street At Ih35 Svrd,,IN,APD Do Not Use,7400,Black or African American,Male
NT,2020-07-31,18:39:00,Disorderly Conduct-Indecent Exposure #,Congress Avenue At West 5th Street,,IN,APD Do Not Use,7245,Black or African American,Male
NT,2020-08-01,0:00:00,Disregard Order Of A Police Officer,4th Street At Congress Avenue,,TERM,APD Do Not Use,6331,Hispanic or Latino,Male
TR,2020-08-03,0:01:00,Pedestrian On Roadway,300 Block Congress Avenue,,IN,APD Do Not Use,5193,Black or African American,Male
TR,2020-08-07,0:00:00,Pedestrian On Roadway,800 To 700 Block North Ih 35 Service,Road,IN,APD Do Not Use,8149,White,Male
NT,2020-08-07,17:42:00,Public Intoxication,917 North Lamar Boulevard,,TERM,APD Do Not Use,8408,White,Male
NT,2020-08-07,23:03:00,Public Intoxication,1802  West Avenue,,ACT,APD Do Not Use,9074,Black or African American,Male
TR,2020-08-09,15:45:00,Pedestrian Crossing Midblock,700 Block East 8th Street,,TERM,APD Do Not Use,8067,Black or African American,Male
NT,2020-08-09,16:45:00,Simple Assault By Contact,,,TERM,APD Do Not Use,7870,Hispanic or Latino,Female
NT,2020-08-11,0:01:00,Public Intoxication,1200 Block Sabine Street,,TERM,APD Do Not Use,7870,Other,Male
NT,2020-08-11,18:41:00,Public Intoxication,West 6th Street And,Bowie Street,TERM,APD Do Not Use,8105,Hispanic or Latino,Female
NT,2020-08-20,0:00:00,Public Intoxication,1100 Block Sabine Street,,ACT,APD Do Not Use,8923,Hispanic or Latino,Male
NT,2020-08-20,19:27:00,Public Intoxication,200 Block East 6th Street,,ACT,APD Do Not Use,7245,White,Male
NT,2020-08-20,20:38:00,Open Glass Container,80 Block Congress Avenue,,TERM,APD Do Not Use,7615,Hispanic or Latino,Female
NT,2020-08-20,21:40:00,Simple Assault By Contact,East 9th Street And Congress Avenue,,ACT,APD Do Not Use,8769,White,Male
NT,2020-08-20,22:14:00,Misdemeanor Theft C - Less Than $100,213 East 6th Street,,ACT,APD Do Not Use,7849,White,Male
NT,2020-08-23,0:51:00,Failure To Identify - Refuse,Rio Grande Street,,TERM,APD Do Not Use,7804,Hispanic or Latino,Male
NT,2020-08-26,3:50:00,Human Waste,700 Block East 7th Street,,ACT,APD Do Not Use,7597,White,Female
NT,2020-08-26,21:00:00,Disorderly Conduct-Indecent Exposure #,900 Block North Ih 35,,ACT,APD Do Not Use,8554,White,Male
NT,2020-08-27,16:47:00,Disorderly Conduct-Indecent Exposure #,90 Block Red River Street,,TERM,APD Do Not Use,7245,White,Male
NT,2020-08-28,2:23:00,Disorderly Conduct - Fighting,600 Block Trinity Street,,ACT,APD Do Not Use,8140,Black or African American,Female
NT,2020-08-28,8:08:00,Disorderly Conduct-Indecent Exposure #,408 West 15th Street,,ACT,APD Do Not Use,8504,White,Male
NT,2020-08-29,13:00:00,Simple Assault By Contact,400 East 6th Street,,TERM,APD Do Not Use,8140,White,Male
NT,2020-08-29,20:00:00,Disregard Order Of A Police Officer,East Bound On Cesar Chavez Street,,TERM,APD Do Not Use,7284,White,Male
NT,2020-08-29,20:00:00,Public Intoxication,East 3rd And Ih 35,,TERM,APD Do Not Use,8248,Asian,Male
TR,2020-08-29,20:12:00,Pedestrian On Roadway,100 Block West Cesar Chavez Street,,IN,APD Do Not Use,8378,White,Female
NT,2020-08-30,20:27:00,Public Intoxication,East 6th Street And,Red River Street,TERM,APD Do Not Use,8201,White,Male
NT,2020-09-02,10:05:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,IN,APD Do Not Use,7796,Black or African American,Male
NT,2020-09-02,10:05:00,Camping In A Public Place,600 Block Sabine Street,,ACT,APD Do Not Use,7796,Black or African American,Male
NT,2020-09-04,1:11:00,Public Intoxication,419 East 6th Street,,TERM,APD Do Not Use,8126,Black or African American,Male
NT,2020-09-05,0:00:00,Public Intoxication,709 East 9th Street,,ACT,APD Do Not Use,8566,Black or African American,Female
NT,2020-09-06,0:30:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,8105,Black or African American,Female
TR,2020-09-07,20:01:00,Pedestrian On Roadway,CESAR CHAVEZ ST,,IN,Other Agency,7796,White,Male
NT,2020-09-10,15:55:00,Failure To Identify - Refuse,700 Block East 7th Street,,ACT,APD Do Not Use,7245,Black or African American,Male
TR,2020-09-12,20:56:00,Pedestrian Walking Against Light,North Ih 35,East 6th Street,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-09-13,2:18:00,Interference With A Police Service Animal,400 Block West 6th Street,,ACT,APD Do Not Use,8201,Black or African American,Female
NT,2020-09-14,0:00:00,Public Intoxication,110 East 2nd Street,,IN,APD Do Not Use,8570,Asian,Female
NT,2020-09-19,1:57:00,Public Intoxication,600 Block Trinity Street,,ACT,APD Do Not Use,3540,White,Male
NT,2020-09-20,1:20:00,Public Intoxication,2400 Block Nueces Street,,TERM,APD Do Not Use,9121,Asian,Male
NT,2020-09-20,1:58:00,Public Intoxication,411 East 6th Street,,TERM,APD Do Not Use,7756,Hispanic or Latino,Male
NT,2020-09-22,22:38:00,Public Intoxication,600 Block Congress Avenue,,ACT,APD Do Not Use,7945,White,Female
NT,2020-09-23,20:00:00,Pedestrian In Roadway/City Ordinance,East 4th Street And,Brazos Street,ACT,APD Do Not Use,8594,Hispanic or Latino,Male
NT,2020-09-23,20:41:00,Pedestrian In Roadway/City Ordinance,100 Block East 4th Street,,TERM,APD Do Not Use,8067,White,Male
NT,2020-09-23,23:29:00,Public Intoxication,1213 Sabine Street,,IN,APD Do Not Use,8573,White,Male
TR,2020-09-24,8:30:00,Pedestrian On Roadway,714 East 8th Street,,IN,APD Do Not Use,3839,White,Male
TR,2020-09-24,23:50:00,Pedestrian Crossing Midblock,NECHES ST,,TERM,Other Agency,8140,Black or African American,Male
NT,2020-09-25,1:02:00,Public Intoxication,401 East 6th Street,,ACT,APD Do Not Use,8674,Black or African American,Male
NT,2020-09-25,1:02:00,Disregard Order Of A Police Officer,401 East 6th Street,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2020-09-25,1:15:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,IN,APD Do Not Use,8140,Black or African American,Male
NT,2020-09-25,1:30:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,IN,APD Do Not Use,7887,Black or African American,Male
TR,2020-09-25,13:03:00,Pedestrian Walking Against Light,600 Block Conress Avenue,,IN,APD Do Not Use,5635,Black or African American,Male
NT,2020-09-25,22:54:00,Human Waste,E 7TH ST,,TERM,Other Agency,8140,White,Male
NT,2020-09-25,23:50:00,Open Container Motor Vehicle-Driver,EB7TH ST,,TERM,Other Agency,8140,White,Male
NT,2020-09-25,23:50:00,Possession Of Drug Paraphernalia,EB7TH ST,,ACT,Other Agency,8140,White,Male
NT,2020-09-26,2:11:00,Interference With A Police Service Animal,E 6TH ST,,TERM,Other Agency,8140,Black or African American,Male
NT,2020-09-26,2:15:00,Simple Assault By Contact,400 Block East 6th Street,,TERM,APD Do Not Use,8400,Hispanic or Latino,Female
NT,2020-09-27,22:30:00,Failure To Identify - Refuse,722 Congress Avenue,,ACT,APD Do Not Use,6802,Black or African American,Male
NT,2020-09-28,0:00:00,Public Intoxication,601 North Ih 35 Service Road,,ACT,APD Do Not Use,9172,White,Male
NT,2020-09-28,0:15:00,Public Intoxication,76 Rainey Street,,TERM,APD Do Not Use,8398,Black or African American,Male
NT,2020-09-29,18:33:00,Public Intoxication,606 Trinity Street,,ACT,APD Do Not Use,8139,White,Male
